id_transaccion,folio,codigo,monto,fecha,es_anomalia,cluster_anomalia,nivel_riesgo,mensaje_alerta,reglas_activadas,score_riesgo
407,4460,PROPTI,48.0,2021-05-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 407 (folio 4460, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
330,119711,PROPTI,58.08,2025-03-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 330 (folio 119711, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
302,122481,PROPTI,58.08,2025-04-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 302 (folio 122481, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
467,119019,RENHAB,2077.92,2025-03-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 467 (folio 119019, código RENHAB, monto 2077.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
91,131337,TRANSF,4260.0,2025-07-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 91 (folio 131337, código TRANSF, monto 4260.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RSO', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'RSO', modificado por '' (monto alto)",15
41,71849,ALIEVE,1620.0,2023-09-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 41 (folio 71849, código ALIEVE, monto 1620.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCZ', modificado por ''","usuario_mod_distinto: creado por 'MCZ', modificado por ''",15
662,138620,RENHAB,2334.4,2025-10-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 662 (folio 138620, código RENHAB, monto 2334.40): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
106,71882,TARCRE,2249.0,2023-09-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 106 (folio 71882, código TARCRE, monto 2249.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RSO', modificado por ''","usuario_mod_distinto: creado por 'RSO', modificado por ''",15
272,50346,RENHAB,2558.5,2023-02-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 272 (folio 50346, código RENHAB, monto 2558.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
673,122187,RENHAB,3079.22,2025-04-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 673 (folio 122187, código RENHAB, monto 3079.22): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
357,78501,RENHAB,2004.15,2023-12-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 357 (folio 78501, código RENHAB, monto 2004.15): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
5,97478,RENCOM,0.01,2024-06-27,True,CONTEXTO_RESERVACION | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 5 (folio 97478, código RENCOM, monto 0.01): [CONTEXTO_RESERVACION | USUARIO_MODIFICACION] — noches_inconsistentes: cargo=0, reservación=3.0; usuario_mod_distinto: creado por 'OLN', modificado por ''","noches_inconsistentes: cargo=0, reservación=3.0 | usuario_mod_distinto: creado por 'OLN', modificado por ''",35
412,28081,RENHAB,2150.0,2022-04-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 412 (folio 28081, código RENHAB, monto 2150.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
675,79292,PROPTI,13.2,2023-12-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 675 (folio 79292, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
334,50174,RENHAB,1892.92,2023-02-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 334 (folio 50174, código RENHAB, monto 1892.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
179,126986,PROPTI,58.08,2025-06-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 179 (folio 126986, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
813,124898,PROPTI,-58.08,2025-05-19,True,SIGNO_CONTABLE | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 813 (folio 124898, código PROPTI, monto -58.08): [SIGNO_CONTABLE | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-58.08 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; usuario_mod_distinto: creado por 'DOB', modificado por 'EGT'","cargo_monto_negativo: monto=-58.08 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | usuario_mod_distinto: creado por 'DOB', modificado por 'EGT'",50
62,130505,TARCRE,4274.77,2025-07-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 62 (folio 130505, código TARCRE, monto 4274.77): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VLN', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'VLN', modificado por '' (monto alto)",15
315,26290,PROPTI,72.0,2022-04-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 315 (folio 26290, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
179,110346,PROPTI,58.08,2024-12-16,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 179 (folio 110346, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
267,116455,PROPTI,58.08,2025-02-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 267 (folio 116455, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
294,24758,PROPTI,12.0,2022-03-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 294 (folio 24758, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
237,82134,PEREXT,1376.0,2024-01-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 237 (folio 82134, código PEREXT, monto 1376.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
114,141473,PROPTI,29.04,2025-12-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 114 (folio 141473, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CQ3', modificado por ''","usuario_mod_distinto: creado por 'CQ3', modificado por ''",15
220,42037,RENHAB,1776.0,2022-10-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 220 (folio 42037, código RENHAB, monto 1776.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
277,37901,PROPTI,48.0,2022-08-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 277 (folio 37901, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
605,99330,PROPTI,29.04,2024-07-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 605 (folio 99330, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
443,56402,PROPTI,52.8,2023-04-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 443 (folio 56402, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
625,119075,PROPTI,14.52,2025-03-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 625 (folio 119075, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
609,56976,PROPTI,13.2,2023-04-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 609 (folio 56976, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
490,37524,PROPTI,48.0,2022-08-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 490 (folio 37524, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
135,DEP106,DEPRES,3885.75,2021-06-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 135 (folio DEP106, código DEPRES, monto 3885.75): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)",15
112,76630,DEPHAB,2313.0,2023-11-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 112 (folio 76630, código DEPHAB, monto 2313.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RM2', modificado por ''","usuario_mod_distinto: creado por 'RM2', modificado por ''",15
191,24117,PROPTI,24.0,2022-03-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 191 (folio 24117, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
441,121227,PROPTI,58.08,2025-04-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 441 (folio 121227, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
512,138412,RENHAB,1830.88,2025-10-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 512 (folio 138412, código RENHAB, monto 1830.88): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
285,7291,RENHAB,1715.0,2021-06-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 285 (folio 7291, código RENHAB, monto 1715.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
472,22970,RENHAB,1730.0,2022-02-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 472 (folio 22970, código RENHAB, monto 1730.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
545,106082,RENHAB,2210.97,2024-10-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 545 (folio 106082, código RENHAB, monto 2210.97): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
484,27542,RENHAB,1371.89,2022-04-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 484 (folio 27542, código RENHAB, monto 1371.89): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
404,122381,PROPTI,58.08,2025-04-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 404 (folio 122381, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
540,6091,RENHAB,3705.51,2021-06-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 540 (folio 6091, código RENHAB, monto 3705.51): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'MCC', modificado por '' (monto alto)",15
383,75570,PROPTI,13.2,2023-11-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 383 (folio 75570, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JLS', modificado por ''","usuario_mod_distinto: creado por 'JLS', modificado por ''",15
14,44468,TARDEB,7398.0,2022-12-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 14 (folio 44468, código TARDEB, monto 7398.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
313,16985,PROPTI,72.0,2021-12-04,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 313 (folio 16985, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
656,16982,PROPTI,12.0,2021-12-04,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 656 (folio 16982, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
466,120872,RENHAB,2963.19,2025-04-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 466 (folio 120872, código RENHAB, monto 2963.19): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'DOB', modificado por '' (monto alto)",15
309,113928,RENHAB,0.0,2025-01-27,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 309 (folio 113928, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'EGT', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'EGT', modificado por ''",40
126,67057,CXC,400.0,2023-07-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 126 (folio 67057, código CXC, monto 400.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JLS', modificado por ''","usuario_mod_distinto: creado por 'JLS', modificado por ''",15
501,34118,RENHAB,2875.25,2022-07-13,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 501 (folio 34118, código RENHAB, monto 2875.25): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'ALM', modificado por '' (monto alto)",15
577,5542,RENHAB,2480.0,2021-05-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 577 (folio 5542, código RENHAB, monto 2480.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
217,139466,PROPTI,14.52,2025-11-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 217 (folio 139466, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
193,9836,RENHAB,1836.0,2021-08-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 193 (folio 9836, código RENHAB, monto 1836.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
585,120318,RENHAB,-2547.18,2025-04-07,True,SIGNO_CONTABLE | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 585 (folio 120318, código RENHAB, monto -2547.18): [SIGNO_CONTABLE | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-2547.18 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; usuario_mod_distinto: creado por 'DOB', modificado por 'MBJ' (monto alto)","cargo_monto_negativo: monto=-2547.18 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | usuario_mod_distinto: creado por 'DOB', modificado por 'MBJ' (monto alto)",50
162,48650,RENHAB,1774.68,2023-02-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 162 (folio 48650, código RENHAB, monto 1774.68): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'ALM'","usuario_mod_distinto: creado por 'EGT', modificado por 'ALM'",15
145,22824,TRANSF,5000.0,2022-02-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 145 (folio 22824, código TRANSF, monto 5000.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MDS', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'MDS', modificado por '' (monto alto)",15
710,484,RENHAB,2536.53,2021-03-13,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 710 (folio 484, código RENHAB, monto 2536.53): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'ALM', modificado por '' (monto alto)",15
66,117864,DEPHAB,11424.0,2025-03-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 66 (folio 117864, código DEPHAB, monto 11424.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'KVH', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'KVH', modificado por '' (monto alto)",15
586,98100,RENHAB,-3820.71,2024-07-03,True,SIGNO_CONTABLE | MONTO_ATIPICO | CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION,CRITICO,"Alerta en transacción 586 (folio 98100, código RENHAB, monto -3820.71): [SIGNO_CONTABLE | MONTO_ATIPICO | CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-3820.71 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; monto_atipico: monto_abs=3820.71, z=2.06 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=3820.71","cargo_monto_negativo: monto=-3820.71 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | monto_atipico: monto_abs=3820.71, z=2.06 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=3820.71 | usuario_mod_distinto: creado por 'EGT', modificado por 'MBJ' (monto alto)",100
